_id,service_id,flight_id,service_type,service_time,status
685abfcf0f1531c3d1c75829,S01845,FL00615,Boarding,2023-02-22T19:00:00,Completed
685abfcf0f1531c3d1c7582a,S01846,FL00616,Security Check,2023-07-26T13:00:00,Completed
685abfcf0f1531c3d1c7582b,S01847,FL00616,Baggage Handling,2023-07-26T14:00:00,Cancelled
685abfcf0f1531c3d1c7582c,S01848,FL00616,Boarding,2023-07-26T12:00:00,Completed
685abfcf0f1531c3d1c7582d,S01849,FL00617,Security Check,2023-06-21T05:00:00,Completed
685abfcf0f1531c3d1c7582e,S01850,FL00617,Baggage Handling,2023-06-21T04:00:00,Cancelled
685abfcf0f1531c3d1c7582f,S01851,FL00617,Boarding,2023-06-21T04:00:00,Completed
685abfcf0f1531c3d1c75830,S01852,FL00618,Security Check,2023-08-28T06:00:00,In Progress
685abfcf0f1531c3d1c75831,S01853,FL00618,Baggage Handling,2023-08-28T06:00:00,Cancelled
685abfcf0f1531c3d1c75832,S01854,FL00618,Boarding,2023-08-28T06:00:00,Cancelled
685abfcf0f1531c3d1c75833,S01855,FL00619,Security Check,2023-03-15T21:00:00,Cancelled
685abfcf0f1531c3d1c75834,S01856,FL00619,Baggage Handling,2023-03-15T22:00:00,Completed
685abfcf0f1531c3d1c75835,S01857,FL00619,Boarding,2023-03-15T19:00:00,Cancelled
685abfcf0f1531c3d1c75836,S01858,FL00620,Security Check,2023-11-10T00:00:00,Cancelled
685abfcf0f1531c3d1c75837,S01859,FL00620,Baggage Handling,2023-11-10T01:00:00,Completed
685abfcf0f1531c3d1c75838,S01860,FL00620,Boarding,2023-11-10T01:00:00,Completed
685abfcf0f1531c3d1c75839,S01861,FL00621,Security Check,2023-01-27T06:00:00,In Progress
685abfcf0f1531c3d1c7583a,S01862,FL00621,Baggage Handling,2023-01-27T06:00:00,In Progress
685abfcf0f1531c3d1c7583b,S01863,FL00621,Boarding,2023-01-27T08:00:00,Completed
685abfcf0f1531c3d1c7583c,S01864,FL00622,Security Check,2023-11-23T00:00:00,In Progress
685abfcf0f1531c3d1c7583d,S01865,FL00622,Baggage Handling,2023-11-23T00:00:00,In Progress
685abfcf0f1531c3d1c7583e,S01866,FL00622,Boarding,2023-11-22T23:00:00,Cancelled
685abfcf0f1531c3d1c7583f,S01867,FL00623,Security Check,2023-06-27T10:00:00,Cancelled
685abfcf0f1531c3d1c75840,S01868,FL00623,Baggage Handling,2023-06-27T10:00:00,Cancelled
685abfcf0f1531c3d1c75841,S01869,FL00623,Boarding,2023-06-27T10:00:00,In Progress
685abfcf0f1531c3d1c75842,S01870,FL00624,Security Check,2023-06-21T17:00:00,Cancelled
685abfcf0f1531c3d1c75843,S01871,FL00624,Baggage Handling,2023-06-21T14:00:00,In Progress
685abfcf0f1531c3d1c75844,S01872,FL00624,Boarding,2023-06-21T17:00:00,Cancelled
685abfcf0f1531c3d1c75845,S01873,FL00625,Security Check,2023-06-26T02:00:00,In Progress
685abfcf0f1531c3d1c75846,S01874,FL00625,Baggage Handling,2023-06-26T03:00:00,Cancelled
685abfcf0f1531c3d1c75847,S01875,FL00625,Boarding,2023-06-26T03:00:00,In Progress
685abfcf0f1531c3d1c75848,S01876,FL00626,Security Check,2023-09-28T10:00:00,Completed
685abfcf0f1531c3d1c75849,S01877,FL00626,Baggage Handling,2023-09-28T13:00:00,In Progress
685abfcf0f1531c3d1c7584a,S01878,FL00626,Boarding,2023-09-28T10:00:00,In Progress
685abfcf0f1531c3d1c7584b,S01879,FL00627,Security Check,2023-12-28T14:00:00,Completed
685abfcf0f1531c3d1c7584c,S01880,FL00627,Baggage Handling,2023-12-28T16:00:00,In Progress
685abfcf0f1531c3d1c7584d,S01881,FL00627,Boarding,2023-12-28T15:00:00,Cancelled
685abfcf0f1531c3d1c7584e,S01882,FL00628,Security Check,2023-10-07T06:00:00,In Progress
685abfcf0f1531c3d1c7584f,S01883,FL00628,Baggage Handling,2023-10-07T06:00:00,Cancelled
685abfcf0f1531c3d1c75850,S01884,FL00628,Boarding,2023-10-07T06:00:00,Cancelled
685abfcf0f1531c3d1c75851,S01885,FL00629,Security Check,2023-03-02T06:00:00,Cancelled
685abfcf0f1531c3d1c75852,S01886,FL00629,Baggage Handling,2023-03-02T06:00:00,Cancelled
685abfcf0f1531c3d1c75853,S01887,FL00629,Boarding,2023-03-02T05:00:00,In Progress
685abfcf0f1531c3d1c75854,S01888,FL00630,Security Check,2023-11-07T12:00:00,Completed
685abfcf0f1531c3d1c75855,S01889,FL00630,Baggage Handling,2023-11-07T12:00:00,Cancelled
685abfcf0f1531c3d1c75856,S01890,FL00630,Boarding,2023-11-07T09:00:00,Cancelled
685abfcf0f1531c3d1c75857,S01891,FL00631,Security Check,2023-06-22T19:00:00,In Progress
685abfcf0f1531c3d1c75858,S01892,FL00631,Baggage Handling,2023-06-22T18:00:00,In Progress
685abfcf0f1531c3d1c75859,S01893,FL00631,Boarding,2023-06-22T17:00:00,In Progress
685abfcf0f1531c3d1c7585a,S01894,FL00632,Security Check,2023-05-12T19:00:00,In Progress
685abfcf0f1531c3d1c7585b,S01895,FL00632,Baggage Handling,2023-05-12T20:00:00,Cancelled
685abfcf0f1531c3d1c7585c,S01896,FL00632,Boarding,2023-05-12T18:00:00,Completed
685abfcf0f1531c3d1c7585d,S01897,FL00633,Security Check,2023-01-27T10:00:00,In Progress
685abfcf0f1531c3d1c7585e,S01898,FL00633,Baggage Handling,2023-01-27T12:00:00,Cancelled
685abfcf0f1531c3d1c7585f,S01899,FL00633,Boarding,2023-01-27T13:00:00,Cancelled
685abfcf0f1531c3d1c75860,S01900,FL00634,Security Check,2023-04-23T07:00:00,In Progress
685abfcf0f1531c3d1c75861,S01901,FL00634,Baggage Handling,2023-04-23T10:00:00,In Progress
685abfcf0f1531c3d1c75862,S01902,FL00634,Boarding,2023-04-23T08:00:00,Cancelled
685abfcf0f1531c3d1c75863,S01903,FL00635,Security Check,2023-06-28T00:00:00,In Progress
685abfcf0f1531c3d1c75864,S01904,FL00635,Baggage Handling,2023-06-27T23:00:00,Completed
685abfcf0f1531c3d1c75865,S01905,FL00635,Boarding,2023-06-27T22:00:00,Cancelled
685abfcf0f1531c3d1c75866,S01906,FL00636,Security Check,2023-08-26T20:00:00,In Progress
685abfcf0f1531c3d1c75867,S01907,FL00636,Baggage Handling,2023-08-26T20:00:00,In Progress
685abfcf0f1531c3d1c75868,S01908,FL00636,Boarding,2023-08-26T18:00:00,In Progress
685abfcf0f1531c3d1c75869,S01909,FL00637,Security Check,2023-05-05T06:00:00,In Progress
685abfcf0f1531c3d1c7586a,S01910,FL00637,Baggage Handling,2023-05-05T03:00:00,In Progress
685abfcf0f1531c3d1c7586b,S01911,FL00637,Boarding,2023-05-05T05:00:00,Cancelled
685abfcf0f1531c3d1c7586c,S01912,FL00638,Security Check,2023-08-09T03:00:00,Cancelled
685abfcf0f1531c3d1c7586d,S01913,FL00638,Baggage Handling,2023-08-09T06:00:00,Completed
685abfcf0f1531c3d1c7586e,S01914,FL00638,Boarding,2023-08-09T04:00:00,In Progress
685abfcf0f1531c3d1c7586f,S01915,FL00639,Security Check,2023-03-26T09:00:00,Cancelled
685abfcf0f1531c3d1c75870,S01916,FL00639,Baggage Handling,2023-03-26T06:00:00,Completed
685abfcf0f1531c3d1c75871,S01917,FL00639,Boarding,2023-03-26T07:00:00,In Progress
685abfcf0f1531c3d1c75872,S01918,FL00640,Security Check,2023-03-04T13:00:00,Cancelled
685abfcf0f1531c3d1c75873,S01919,FL00640,Baggage Handling,2023-03-04T14:00:00,Completed
685abfcf0f1531c3d1c75874,S01920,FL00640,Boarding,2023-03-04T14:00:00,Cancelled
685abfcf0f1531c3d1c75875,S01921,FL00641,Security Check,2023-02-10T15:00:00,Completed
685abfcf0f1531c3d1c75876,S01922,FL00641,Baggage Handling,2023-02-10T15:00:00,Cancelled
685abfcf0f1531c3d1c75877,S01923,FL00641,Boarding,2023-02-10T16:00:00,In Progress
685abfcf0f1531c3d1c75878,S01924,FL00642,Security Check,2023-01-24T03:00:00,Cancelled
685abfcf0f1531c3d1c75879,S01925,FL00642,Baggage Handling,2023-01-24T01:00:00,Completed
685abfcf0f1531c3d1c7587a,S01926,FL00642,Boarding,2023-01-24T02:00:00,Completed
685abfcf0f1531c3d1c7587b,S01927,FL00643,Security Check,2023-05-13T21:00:00,Cancelled
685abfcf0f1531c3d1c7587c,S01928,FL00643,Baggage Handling,2023-05-13T20:00:00,Completed
685abfcf0f1531c3d1c7587d,S01929,FL00643,Boarding,2023-05-13T23:00:00,Cancelled
685abfcf0f1531c3d1c7587e,S01930,FL00644,Security Check,2023-11-01T07:00:00,In Progress
685abfcf0f1531c3d1c7587f,S01931,FL00644,Baggage Handling,2023-11-01T06:00:00,In Progress
685abfcf0f1531c3d1c75880,S01932,FL00644,Boarding,2023-11-01T07:00:00,Completed
685abfcf0f1531c3d1c75881,S01933,FL00645,Security Check,2023-03-28T03:00:00,Completed
685abfcf0f1531c3d1c75882,S01934,FL00645,Baggage Handling,2023-03-28T03:00:00,Completed
685abfcf0f1531c3d1c75883,S01935,FL00645,Boarding,2023-03-28T04:00:00,In Progress
685abfcf0f1531c3d1c75884,S01936,FL00646,Security Check,2023-07-16T03:00:00,Completed
685abfcf0f1531c3d1c75885,S01937,FL00646,Baggage Handling,2023-07-16T02:00:00,In Progress
685abfcf0f1531c3d1c75886,S01938,FL00646,Boarding,2023-07-16T04:00:00,Cancelled
685abfcf0f1531c3d1c75887,S01939,FL00647,Security Check,2023-03-22T07:00:00,In Progress
685abfcf0f1531c3d1c75888,S01940,FL00647,Baggage Handling,2023-03-22T07:00:00,Completed
685abfcf0f1531c3d1c75889,S01941,FL00647,Boarding,2023-03-22T09:00:00,Cancelled
685abfcf0f1531c3d1c7588a,S01942,FL00648,Security Check,2023-07-10T16:00:00,In Progress
685abfcf0f1531c3d1c7588b,S01943,FL00648,Baggage Handling,2023-07-10T18:00:00,In Progress
685abfcf0f1531c3d1c7588c,S01944,FL00648,Boarding,2023-07-10T19:00:00,In Progress
685abfcf0f1531c3d1c7588d,S01945,FL00649,Security Check,2023-04-29T06:00:00,Completed
685abfcf0f1531c3d1c7588e,S01946,FL00649,Baggage Handling,2023-04-29T03:00:00,In Progress
685abfcf0f1531c3d1c7588f,S01947,FL00649,Boarding,2023-04-29T05:00:00,In Progress
685abfcf0f1531c3d1c75890,S01948,FL00650,Security Check,2023-08-07T05:00:00,Cancelled
685abfcf0f1531c3d1c75891,S01949,FL00650,Baggage Handling,2023-08-07T05:00:00,Completed
685abfcf0f1531c3d1c75892,S01950,FL00650,Boarding,2023-08-07T06:00:00,Cancelled
685abfcf0f1531c3d1c75893,S01951,FL00651,Security Check,2023-10-04T03:00:00,Completed
685abfcf0f1531c3d1c75894,S01952,FL00651,Baggage Handling,2023-10-04T03:00:00,Completed
685abfcf0f1531c3d1c75895,S01953,FL00651,Boarding,2023-10-04T02:00:00,Completed
685abfcf0f1531c3d1c75896,S01954,FL00652,Security Check,2023-02-09T13:00:00,Completed
685abfcf0f1531c3d1c75897,S01955,FL00652,Baggage Handling,2023-02-09T10:00:00,In Progress
685abfcf0f1531c3d1c75898,S01956,FL00652,Boarding,2023-02-09T11:00:00,Completed
685abfcf0f1531c3d1c75899,S01957,FL00653,Security Check,2023-11-01T02:00:00,Cancelled
685abfcf0f1531c3d1c7589a,S01958,FL00653,Baggage Handling,2023-11-01T01:00:00,In Progress
685abfcf0f1531c3d1c7589b,S01959,FL00653,Boarding,2023-11-01T01:00:00,In Progress
685abfcf0f1531c3d1c7589c,S01960,FL00654,Security Check,2023-12-11T06:00:00,Cancelled
685abfcf0f1531c3d1c7589d,S01961,FL00654,Baggage Handling,2023-12-11T05:00:00,Cancelled
685abfcf0f1531c3d1c7589e,S01962,FL00654,Boarding,2023-12-11T05:00:00,In Progress
685abfcf0f1531c3d1c7589f,S01963,FL00655,Security Check,2023-06-18T11:00:00,Completed
685abfcf0f1531c3d1c758a0,S01964,FL00655,Baggage Handling,2023-06-18T12:00:00,Cancelled
685abfcf0f1531c3d1c758a1,S01965,FL00655,Boarding,2023-06-18T13:00:00,In Progress
685abfcf0f1531c3d1c758a2,S01966,FL00656,Security Check,2023-11-13T10:00:00,Cancelled
685abfcf0f1531c3d1c758a3,S01967,FL00656,Baggage Handling,2023-11-13T10:00:00,In Progress
685abfcf0f1531c3d1c758a4,S01968,FL00656,Boarding,2023-11-13T10:00:00,Cancelled
685abfcf0f1531c3d1c758a5,S01969,FL00657,Security Check,2023-05-01T12:00:00,Cancelled
685abfcf0f1531c3d1c758a6,S01970,FL00657,Baggage Handling,2023-05-01T10:00:00,Completed
685abfcf0f1531c3d1c758a7,S01971,FL00657,Boarding,2023-05-01T13:00:00,Cancelled
685abfcf0f1531c3d1c758a8,S01972,FL00658,Security Check,2023-09-20T11:00:00,Completed
685abfcf0f1531c3d1c758a9,S01973,FL00658,Baggage Handling,2023-09-20T13:00:00,In Progress
685abfcf0f1531c3d1c758aa,S01974,FL00658,Boarding,2023-09-20T11:00:00,Completed
685abfcf0f1531c3d1c758ab,S01975,FL00659,Security Check,2023-04-27T05:00:00,Completed
685abfcf0f1531c3d1c758ac,S01976,FL00659,Baggage Handling,2023-04-27T06:00:00,In Progress
685abfcf0f1531c3d1c758ad,S01977,FL00659,Boarding,2023-04-27T04:00:00,Completed
685abfcf0f1531c3d1c758ae,S01978,FL00660,Security Check,2023-01-03T07:00:00,Completed
685abfcf0f1531c3d1c758af,S01979,FL00660,Baggage Handling,2023-01-03T05:00:00,Completed
685abfcf0f1531c3d1c758b0,S01980,FL00660,Boarding,2023-01-03T07:00:00,In Progress
685abfcf0f1531c3d1c758b1,S01981,FL00661,Security Check,2023-02-12T20:00:00,Cancelled
685abfcf0f1531c3d1c758b2,S01982,FL00661,Baggage Handling,2023-02-12T20:00:00,Completed
685abfcf0f1531c3d1c758b3,S01983,FL00661,Boarding,2023-02-12T21:00:00,In Progress
685abfcf0f1531c3d1c758b4,S01984,FL00662,Security Check,2023-05-15T07:00:00,In Progress
685abfcf0f1531c3d1c758b5,S01985,FL00662,Baggage Handling,2023-05-15T09:00:00,In Progress
685abfcf0f1531c3d1c758b6,S01986,FL00662,Boarding,2023-05-15T10:00:00,Completed
685abfcf0f1531c3d1c758b7,S01987,FL00663,Security Check,2023-10-01T01:00:00,Completed
685abfcf0f1531c3d1c758b8,S01988,FL00663,Baggage Handling,2023-10-01T01:00:00,Cancelled
685abfcf0f1531c3d1c758b9,S01989,FL00663,Boarding,2023-10-01T04:00:00,In Progress
685abfcf0f1531c3d1c758ba,S01990,FL00664,Security Check,2023-08-31T14:00:00,Cancelled
685abfcf0f1531c3d1c758bb,S01991,FL00664,Baggage Handling,2023-08-31T13:00:00,Cancelled
685abfcf0f1531c3d1c758bc,S01992,FL00664,Boarding,2023-08-31T14:00:00,Completed
685abfcf0f1531c3d1c758bd,S01993,FL00665,Security Check,2023-10-06T05:00:00,Cancelled
685abfcf0f1531c3d1c758be,S01994,FL00665,Baggage Handling,2023-10-06T02:00:00,In Progress
685abfcf0f1531c3d1c758bf,S01995,FL00665,Boarding,2023-10-06T03:00:00,Completed
685abfcf0f1531c3d1c758c0,S01996,FL00666,Security Check,2023-01-23T23:00:00,In Progress
685abfcf0f1531c3d1c758c1,S01997,FL00666,Baggage Handling,2023-01-23T21:00:00,In Progress
685abfcf0f1531c3d1c758c2,S01998,FL00666,Boarding,2023-01-23T23:00:00,In Progress
685abfcf0f1531c3d1c758c3,S01999,FL00667,Security Check,2023-01-31T16:00:00,Cancelled
685abfcf0f1531c3d1c758c4,S02000,FL00667,Baggage Handling,2023-01-31T17:00:00,In Progress
685abfcf0f1531c3d1c758c5,S02001,FL00667,Boarding,2023-01-31T14:00:00,Cancelled
685abfcf0f1531c3d1c758c6,S02002,FL00668,Security Check,2023-11-26T04:00:00,Cancelled
685abfcf0f1531c3d1c758c7,S02003,FL00668,Baggage Handling,2023-11-26T04:00:00,Cancelled
685abfcf0f1531c3d1c758c8,S02004,FL00668,Boarding,2023-11-26T04:00:00,In Progress
685abfcf0f1531c3d1c758c9,S02005,FL00669,Security Check,2023-10-27T08:00:00,In Progress
685abfcf0f1531c3d1c758ca,S02006,FL00669,Baggage Handling,2023-10-27T07:00:00,Cancelled
685abfcf0f1531c3d1c758cb,S02007,FL00669,Boarding,2023-10-27T09:00:00,Completed
685abfcf0f1531c3d1c758cc,S02008,FL00670,Security Check,2023-07-10T07:00:00,In Progress
685abfcf0f1531c3d1c758cd,S02009,FL00670,Baggage Handling,2023-07-10T06:00:00,Completed
685abfcf0f1531c3d1c758ce,S02010,FL00670,Boarding,2023-07-10T08:00:00,In Progress
685abfcf0f1531c3d1c758cf,S02011,FL00671,Security Check,2023-08-07T06:00:00,Cancelled
685abfcf0f1531c3d1c758d0,S02012,FL00671,Baggage Handling,2023-08-07T05:00:00,In Progress
685abfcf0f1531c3d1c758d1,S02013,FL00671,Boarding,2023-08-07T04:00:00,In Progress
685abfcf0f1531c3d1c758d2,S02014,FL00672,Security Check,2023-09-13T21:00:00,Cancelled
685abfcf0f1531c3d1c758d3,S02015,FL00672,Baggage Handling,2023-09-14T00:00:00,In Progress
685abfcf0f1531c3d1c758d4,S02016,FL00672,Boarding,2023-09-14T00:00:00,Cancelled
685abfcf0f1531c3d1c758d5,S02017,FL00673,Security Check,2023-10-09T21:00:00,In Progress
685abfcf0f1531c3d1c758d6,S02018,FL00673,Baggage Handling,2023-10-09T23:00:00,Completed
685abfcf0f1531c3d1c758d7,S02019,FL00673,Boarding,2023-10-09T23:00:00,Cancelled
685abfcf0f1531c3d1c758d8,S02020,FL00674,Security Check,2023-06-06T05:00:00,In Progress
685abfcf0f1531c3d1c758d9,S02021,FL00674,Baggage Handling,2023-06-06T05:00:00,In Progress
685abfcf0f1531c3d1c758da,S02022,FL00674,Boarding,2023-06-06T05:00:00,Cancelled
685abfcf0f1531c3d1c758db,S02023,FL00675,Security Check,2023-01-29T06:00:00,Completed
685abfcf0f1531c3d1c758dc,S02024,FL00675,Baggage Handling,2023-01-29T06:00:00,Completed
685abfcf0f1531c3d1c758dd,S02025,FL00675,Boarding,2023-01-29T04:00:00,Cancelled
685abfcf0f1531c3d1c758de,S02026,FL00676,Security Check,2023-05-18T06:00:00,Completed
685abfcf0f1531c3d1c758df,S02027,FL00676,Baggage Handling,2023-05-18T05:00:00,In Progress
685abfcf0f1531c3d1c758e0,S02028,FL00676,Boarding,2023-05-18T05:00:00,In Progress
685abfcf0f1531c3d1c758e1,S02029,FL00677,Security Check,2023-05-31T07:00:00,Cancelled
685abfcf0f1531c3d1c758e2,S02030,FL00677,Baggage Handling,2023-05-31T05:00:00,Completed
685abfcf0f1531c3d1c758e3,S02031,FL00677,Boarding,2023-05-31T04:00:00,Cancelled
685abfcf0f1531c3d1c758e4,S02032,FL00678,Security Check,2023-09-29T00:00:00,Completed
685abfcf0f1531c3d1c758e5,S02033,FL00678,Baggage Handling,2023-09-29T03:00:00,In Progress
685abfcf0f1531c3d1c758e6,S02034,FL00678,Boarding,2023-09-29T03:00:00,In Progress
685abfcf0f1531c3d1c758e7,S02035,FL00679,Security Check,2023-05-12T20:00:00,Cancelled
685abfcf0f1531c3d1c758e8,S02036,FL00679,Baggage Handling,2023-05-12T20:00:00,In Progress
685abfcf0f1531c3d1c758e9,S02037,FL00679,Boarding,2023-05-12T19:00:00,Cancelled
685abfcf0f1531c3d1c758ea,S02038,FL00680,Security Check,2023-04-04T21:00:00,In Progress
685abfcf0f1531c3d1c758eb,S02039,FL00680,Baggage Handling,2023-04-05T00:00:00,In Progress
685abfcf0f1531c3d1c758ec,S02040,FL00680,Boarding,2023-04-04T23:00:00,In Progress
685abfcf0f1531c3d1c758ed,S02041,FL00681,Security Check,2023-07-17T11:00:00,In Progress
685abfcf0f1531c3d1c758ee,S02042,FL00681,Baggage Handling,2023-07-17T12:00:00,Cancelled
685abfcf0f1531c3d1c758ef,S02043,FL00681,Boarding,2023-07-17T10:00:00,Completed
685abfcf0f1531c3d1c758f0,S02044,FL00682,Security Check,2023-04-11T09:00:00,Cancelled
685abfcf0f1531c3d1c758f1,S02045,FL00682,Baggage Handling,2023-04-11T06:00:00,Completed
685abfcf0f1531c3d1c758f2,S02046,FL00682,Boarding,2023-04-11T07:00:00,Completed
685abfcf0f1531c3d1c758f3,S02047,FL00683,Security Check,2023-06-04T00:00:00,In Progress
685abfcf0f1531c3d1c758f4,S02048,FL00683,Baggage Handling,2023-06-04T01:00:00,Completed
685abfcf0f1531c3d1c758f5,S02049,FL00683,Boarding,2023-06-04T02:00:00,Completed
685abfcf0f1531c3d1c758f6,S02050,FL00684,Security Check,2023-06-26T06:00:00,In Progress
685abfcf0f1531c3d1c758f7,S02051,FL00684,Baggage Handling,2023-06-26T07:00:00,Cancelled
685abfcf0f1531c3d1c758f8,S02052,FL00684,Boarding,2023-06-26T06:00:00,Cancelled
685abfcf0f1531c3d1c758f9,S02053,FL00685,Security Check,2023-03-06T05:00:00,Cancelled
685abfcf0f1531c3d1c758fa,S02054,FL00685,Baggage Handling,2023-03-06T05:00:00,Completed
685abfcf0f1531c3d1c758fb,S02055,FL00685,Boarding,2023-03-06T05:00:00,Cancelled
685abfcf0f1531c3d1c758fc,S02056,FL00686,Security Check,2023-05-05T08:00:00,Cancelled
685abfcf0f1531c3d1c758fd,S02057,FL00686,Baggage Handling,2023-05-05T08:00:00,Completed
685abfcf0f1531c3d1c758fe,S02058,FL00686,Boarding,2023-05-05T08:00:00,In Progress
685abfcf0f1531c3d1c758ff,S02059,FL00687,Security Check,2023-12-01T14:00:00,Cancelled
685abfcf0f1531c3d1c75900,S02060,FL00687,Baggage Handling,2023-12-01T15:00:00,Completed
685abfcf0f1531c3d1c75901,S02061,FL00687,Boarding,2023-12-01T15:00:00,Cancelled
685abfcf0f1531c3d1c75902,S02062,FL00688,Security Check,2023-08-30T02:00:00,In Progress
685abfcf0f1531c3d1c75903,S02063,FL00688,Baggage Handling,2023-08-30T02:00:00,In Progress
685abfcf0f1531c3d1c75904,S02064,FL00688,Boarding,2023-08-30T03:00:00,Cancelled
685abfcf0f1531c3d1c75905,S02065,FL00689,Security Check,2023-08-17T01:00:00,Cancelled
685abfcf0f1531c3d1c75906,S02066,FL00689,Baggage Handling,2023-08-17T00:00:00,In Progress
685abfcf0f1531c3d1c75907,S02067,FL00689,Boarding,2023-08-17T00:00:00,Completed
685abfcf0f1531c3d1c75908,S02068,FL00690,Security Check,2023-05-17T05:00:00,In Progress
685abfcf0f1531c3d1c75909,S02069,FL00690,Baggage Handling,2023-05-17T07:00:00,Cancelled
685abfcf0f1531c3d1c7590a,S02070,FL00690,Boarding,2023-05-17T05:00:00,In Progress
685abfcf0f1531c3d1c7590b,S02071,FL00691,Security Check,2023-11-20T16:00:00,Completed
685abfcf0f1531c3d1c7590c,S02072,FL00691,Baggage Handling,2023-11-20T17:00:00,Cancelled
685abfcf0f1531c3d1c7590d,S02073,FL00691,Boarding,2023-11-20T14:00:00,Cancelled
685abfcf0f1531c3d1c7590e,S02074,FL00692,Security Check,2023-01-27T15:00:00,Completed
685abfcf0f1531c3d1c7590f,S02075,FL00692,Baggage Handling,2023-01-27T12:00:00,In Progress
685abfcf0f1531c3d1c75910,S02076,FL00692,Boarding,2023-01-27T12:00:00,Completed
685abfcf0f1531c3d1c75911,S02077,FL00693,Security Check,2023-05-19T01:00:00,In Progress
685abfcf0f1531c3d1c75912,S02078,FL00693,Baggage Handling,2023-05-19T03:00:00,Completed
685abfcf0f1531c3d1c75913,S02079,FL00693,Boarding,2023-05-19T02:00:00,Completed
685abfcf0f1531c3d1c75914,S02080,FL00694,Security Check,2023-04-04T18:00:00,Completed
685abfcf0f1531c3d1c75915,S02081,FL00694,Baggage Handling,2023-04-04T20:00:00,Cancelled
685abfcf0f1531c3d1c75916,S02082,FL00694,Boarding,2023-04-04T20:00:00,In Progress
685abfcf0f1531c3d1c75917,S02083,FL00695,Security Check,2023-11-24T18:00:00,Completed
685abfcf0f1531c3d1c75918,S02084,FL00695,Baggage Handling,2023-11-24T18:00:00,In Progress
685abfcf0f1531c3d1c75919,S02085,FL00695,Boarding,2023-11-24T15:00:00,Completed
685abfcf0f1531c3d1c7591a,S02086,FL00696,Security Check,2023-08-03T18:00:00,Cancelled
685abfcf0f1531c3d1c7591b,S02087,FL00696,Baggage Handling,2023-08-03T18:00:00,In Progress
685abfcf0f1531c3d1c7591c,S02088,FL00696,Boarding,2023-08-03T20:00:00,In Progress
685abfcf0f1531c3d1c7591d,S02089,FL00697,Security Check,2023-11-04T14:00:00,In Progress
685abfcf0f1531c3d1c7591e,S02090,FL00697,Baggage Handling,2023-11-04T14:00:00,In Progress
685abfcf0f1531c3d1c7591f,S02091,FL00697,Boarding,2023-11-04T12:00:00,Completed
685abfcf0f1531c3d1c75920,S02092,FL00698,Security Check,2023-07-05T04:00:00,Cancelled
685abfcf0f1531c3d1c75921,S02093,FL00698,Baggage Handling,2023-07-05T04:00:00,Completed
685abfcf0f1531c3d1c75922,S02094,FL00698,Boarding,2023-07-05T02:00:00,Completed
685abfcf0f1531c3d1c75923,S02095,FL00699,Security Check,2023-03-19T03:00:00,Cancelled
685abfcf0f1531c3d1c75924,S02096,FL00699,Baggage Handling,2023-03-19T05:00:00,In Progress
685abfcf0f1531c3d1c75925,S02097,FL00699,Boarding,2023-03-19T04:00:00,Cancelled
685abfcf0f1531c3d1c75926,S02098,FL00700,Security Check,2023-07-18T01:00:00,Completed
685abfcf0f1531c3d1c75927,S02099,FL00700,Baggage Handling,2023-07-18T01:00:00,Cancelled
685abfcf0f1531c3d1c75928,S02100,FL00700,Boarding,2023-07-18T01:00:00,In Progress
685abfcf0f1531c3d1c75929,S02101,FL00701,Security Check,2023-05-11T09:00:00,Completed
685abfcf0f1531c3d1c7592a,S02102,FL00701,Baggage Handling,2023-05-11T06:00:00,Completed
