_id,passenger_id,flight_id,booking_date,class,price,seat_number,airline,luggage_weight,checkin_time,payment_method,booking_channel,frequent_flyer,arrival_airport,destination_country,destination_zone,meal_preference
685abfd60f1531c3d1c76c05,P00374,FL00625,2023-05-01,Business,786.31,51A,KLM,11,2023-06-26T01:06:22.765329,Google Pay,Call Center,NaN,ZRH,Switzerland,Europe,No Preference
685abfd60f1531c3d1c76c06,P00375,FL00835,2023-10-23,Economy,146.52,58F,Singapore Airlines,29.4,2023-11-16T18:57:11.979450,Credit Card,Travel Agency,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c76c07,P00375,FL00114,2022-11-04,Economy,142.97,22D,KLM,4.1,2023-01-02T13:42:50.412152,PayPal,Travel Agency,NaN,DXB,United Arab Emirates,Middle East,Diabetic
685abfd60f1531c3d1c76c08,P00375,FL00955,2023-03-29,Economy,236.79,31A,Air France,20.2,2023-05-07T23:28:24.941326,Credit Card,Call Center,NaN,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76c09,P00375,FL00280,2023-04-07,Economy,125.63,3F,United Airlines,4.8,2023-04-12T12:20:11.821356,Credit Card,Website,Silver,LAX,United States,North America,Diabetic
685abfd60f1531c3d1c76c0a,P00376,FL00692,2023-01-18,Economy,139.89,36E,British Airways,25.2,2023-01-27T11:09:51.438246,PayPal,Travel Agency,Silver,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c76c0b,P00376,FL00684,2023-04-27,Business,876.45,7A,Air France,28.1,2023-06-26T06:46:17.043444,PayPal,Mobile App,Silver,NRT,Japan,Asia,Vegetarian
685abfd60f1531c3d1c76c0c,P00376,FL01536,2023-01-14,Economy,155.34,32A,Air France,24,2023-01-27T03:34:59.343703,Bank Transfer,Website,NaN,JFK,United States,North America,Vegetarian
685abfd60f1531c3d1c76c0d,P00377,FL01545,2023-11-30,Economy,90.11,58C,KLM,19.3,2023-12-07T23:46:08.259273,Apple Pay,Travel Agency,NaN,AMS,Netherlands,Europe,Vegan
685abfd60f1531c3d1c76c0e,P00377,FL01203,2023-06-02,Economy,185.73,50D,Lufthansa,31.3,2023-07-05T02:03:44.674968,Apple Pay,Website,Gold,DEL,India,Asia,Vegan
685abfd60f1531c3d1c76c0f,P00377,FL01365,2023-04-10,First,1155.15,26E,KLM,15.6,2023-04-17T00:20:20.837239,Credit Card,Website,NaN,FRA,Germany,Europe,Vegan
685abfd60f1531c3d1c76c10,P00378,FL01902,2023-05-04,Business,593.37,46F,British Airways,6.1,2023-07-03T01:32:31.306249,Credit Card,Travel Agency,NaN,PEK,China,Asia,Halal
685abfd60f1531c3d1c76c11,P00379,FL01428,2023-07-10,Premium Economy,221.23,56B,Emirates,9.8,2023-07-31T13:12:53.564630,Credit Card,Mobile App,Gold,ICN,South Korea,Asia,Standard
685abfd60f1531c3d1c76c12,P00380,FL01941,2023-04-19,Premium Economy,314.43,6D,United Airlines,14,2023-06-10T08:45:15.817614,Apple Pay,Travel Agency,NaN,NRT,Japan,Asia,Gluten-Free
685abfd60f1531c3d1c76c13,P00381,FL00252,2023-08-11,Economy,228.14,56A,United Airlines,28.1,2023-10-08T05:45:05.174509,Google Pay,Mobile App,Gold,DXB,United Arab Emirates,Middle East,Vegan
685abfd60f1531c3d1c76c14,P00382,FL00486,2023-12-03,Economy,174.86,53F,Singapore Airlines,28.4,2023-12-26T19:43:41.677694,Bank Transfer,Website,Silver,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c76c15,P00382,FL00326,2023-05-02,Economy,194.65,42F,Emirates,16.7,2023-05-26T06:16:57.203788,Bank Transfer,Travel Agency,Gold,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c76c16,P00382,FL00653,2023-09-08,Premium Economy,245.69,31B,Lufthansa,27.7,2023-11-01T00:40:11.477355,Bank Transfer,Mobile App,NaN,YUL,Canada,North America,Vegan
685abfd60f1531c3d1c76c17,P00383,FL00310,2023-09-27,Economy,242.13,55B,United Airlines,12.2,2023-10-09T23:40:39.585538,Google Pay,Mobile App,NaN,NRT,Japan,Asia,Kosher
685abfd60f1531c3d1c76c18,P00384,FL00042,2023-08-06,Economy,210.69,17A,Emirates,7.7,2023-08-14T04:03:51.147877,Google Pay,Call Center,Gold,YUL,Canada,North America,Vegan
685abfd60f1531c3d1c76c19,P00385,FL01417,2022-11-20,Business,459.79,39F,KLM,21.2,2023-01-08T19:28:05.181200,Credit Card,Call Center,NaN,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76c1a,P00386,FL00803,2023-06-13,Economy,117.44,54D,Qatar Airways,5.9,2023-08-06T03:28:47.609187,Google Pay,Mobile App,NaN,BKK,Thailand,Asia,Kosher
685abfd60f1531c3d1c76c1b,P00386,FL01497,2023-05-09,First,1744.12,50C,Lufthansa,13.6,2023-07-07T16:16:59.245079,Bank Transfer,Travel Agency,Silver,HND,Japan,Asia,Kosher
685abfd60f1531c3d1c76c1c,P00386,FL00853,2023-07-06,Business,769.15,31F,United Airlines,30.5,2023-08-31T08:08:46.797547,PayPal,Website,NaN,PEK,China,Asia,Kosher
685abfd60f1531c3d1c76c1d,P00387,FL01177,2023-05-02,Business,424.73,14B,KLM,24.8,2023-05-07T21:58:55.992082,Apple Pay,Website,NaN,CPT,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c76c1e,P00387,FL00868,2023-02-22,First,1312.04,28D,Qatar Airways,9.9,2023-04-12T00:01:59.831824,Apple Pay,Website,Silver,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c76c1f,P00387,FL00219,2023-08-30,First,1534.83,28B,Emirates,7.1,2023-09-25T18:25:22.742708,PayPal,Travel Agency,NaN,JNB,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c76c20,P00387,FL00448,2023-10-18,Business,623.3,34E,Emirates,15.5,2023-11-15T04:29:10.997866,PayPal,Call Center,Silver,MEX,Mexico,North America,Lactose-Free
685abfd60f1531c3d1c76c21,P00388,FL01921,2023-04-11,Economy,109.06,20F,Emirates,20.9,2023-04-28T15:22:39.476889,Bank Transfer,Call Center,Silver,SFO,United States,North America,Halal
685abfd60f1531c3d1c76c22,P00388,FL01197,2023-04-01,Economy,105.02,27E,Lufthansa,4.7,2023-05-31T09:21:17.138689,Credit Card,Travel Agency,NaN,AMS,Netherlands,Europe,Halal
685abfd60f1531c3d1c76c23,P00388,FL00938,2023-03-02,Premium Economy,414.98,4C,Air France,5.8,2023-03-08T06:15:09.603207,Bank Transfer,Mobile App,Gold,LIS,Portugal,Europe,Halal
685abfd60f1531c3d1c76c24,P00388,FL01393,2023-10-09,Business,777.23,42B,Air France,20.9,2023-11-16T10:34:14.232183,Apple Pay,Call Center,Platinum,MEX,Mexico,North America,Halal
685abfd60f1531c3d1c76c25,P00389,FL01049,2022-11-23,Business,688.2,9A,Lufthansa,23.7,2023-01-09T21:03:38.377223,Google Pay,Mobile App,NaN,SFO,United States,North America,Diabetic
685abfd60f1531c3d1c76c26,P00389,FL00239,2023-09-13,Economy,114.15,29E,Air France,14.5,2023-10-08T11:36:26.558206,PayPal,Call Center,Silver,FRA,Germany,Europe,Diabetic
685abfd60f1531c3d1c76c27,P00389,FL01150,2023-02-10,Economy,145.16,38B,Singapore Airlines,10.3,2023-03-22T22:28:35.065902,Google Pay,Travel Agency,NaN,BKK,Thailand,Asia,Diabetic
685abfd60f1531c3d1c76c28,P00390,FL01937,2023-02-16,Economy,152.91,38A,Air France,6.5,2023-03-19T23:55:35.439600,Bank Transfer,Website,Silver,FRA,Germany,Europe,No Preference
685abfd60f1531c3d1c76c29,P00390,FL01127,2023-01-13,Economy,166.39,48C,Qatar Airways,28.4,2023-01-28T01:45:03.698037,Credit Card,Call Center,Silver,JFK,United States,North America,No Preference
685abfd60f1531c3d1c76c2a,P00390,FL01255,2023-03-05,Economy,117.96,30F,United Airlines,2.4,2023-03-11T07:47:48.328335,Apple Pay,Call Center,Platinum,DXB,United Arab Emirates,Middle East,No Preference
685abfd60f1531c3d1c76c2b,P00391,FL01519,2023-06-22,Economy,99.57,8E,Qatar Airways,10.1,2023-07-21T23:49:27.342410,PayPal,Travel Agency,Platinum,FRA,Germany,Europe,Vegan
685abfd60f1531c3d1c76c2c,P00391,FL01574,2023-08-09,Premium Economy,399.06,54A,KLM,24.4,2023-10-02T05:45:43.691443,Credit Card,Website,NaN,JFK,United States,North America,Vegan
685abfd60f1531c3d1c76c2d,P00391,FL00385,2023-05-16,Premium Economy,440.06,22D,Lufthansa,15.8,2023-06-14T01:35:31.753185,Bank Transfer,Call Center,Gold,BKK,Thailand,Asia,Vegan
685abfd60f1531c3d1c76c2e,P00391,FL00195,2022-12-05,Premium Economy,384.54,55D,Qatar Airways,10.8,2023-02-03T03:56:57.844212,Apple Pay,Mobile App,Silver,JNB,South Africa,Africa,Vegan
685abfd60f1531c3d1c76c2f,P00392,FL01010,2023-02-11,Premium Economy,416.1,8B,Emirates,14.2,2023-02-25T19:56:41.940005,Credit Card,Mobile App,NaN,MEX,Mexico,North America,Gluten-Free
685abfd60f1531c3d1c76c30,P00393,FL00202,2023-08-12,Premium Economy,337.41,31F,Singapore Airlines,5.1,2023-09-19T20:16:41.828854,PayPal,Mobile App,Silver,NRT,Japan,Asia,Standard
685abfd60f1531c3d1c76c31,P00393,FL01533,2023-05-18,Economy,221.91,49A,United Airlines,16,2023-07-05T07:38:49.924042,Apple Pay,Call Center,NaN,MEX,Mexico,North America,Standard
685abfd60f1531c3d1c76c32,P00393,FL00554,2023-05-21,First,959.51,42A,Emirates,22.2,2023-07-06T08:42:57.567513,PayPal,Travel Agency,NaN,PEK,China,Asia,Standard
685abfd60f1531c3d1c76c33,P00394,FL01361,2023-03-29,Economy,147.16,6D,Lufthansa,23.5,2023-05-12T04:54:55.994182,PayPal,Travel Agency,NaN,LIS,Portugal,Europe,No Preference
685abfd60f1531c3d1c76c34,P00395,FL00748,2023-07-30,Economy,164.19,29C,British Airways,16.4,2023-09-13T19:32:47.454353,Google Pay,Website,NaN,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c76c35,P00396,FL00832,2023-01-20,Economy,178.32,50E,KLM,5.7,2023-01-25T14:37:21.481923,Apple Pay,Call Center,NaN,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c76c36,P00397,FL01463,2023-08-22,Economy,137.63,54F,Qatar Airways,25.1,2023-09-29T23:33:56.841316,Google Pay,Call Center,NaN,SFO,United States,North America,Vegan
685abfd60f1531c3d1c76c37,P00397,FL01003,2023-12-10,Economy,101.64,33A,British Airways,15.7,2023-12-28T18:06:48.307181,Apple Pay,Mobile App,NaN,HND,Japan,Asia,Vegan
685abfd60f1531c3d1c76c38,P00398,FL01980,2023-08-29,Economy,159.34,59F,United Airlines,17.2,2023-09-17T04:16:23.107962,Bank Transfer,Website,Gold,HND,Japan,Asia,Vegetarian
685abfd60f1531c3d1c76c39,P00399,FL00325,2023-09-02,First,1406.36,50C,Air France,31.6,2023-10-24T15:27:25.922128,PayPal,Mobile App,NaN,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c76c3a,P00399,FL01131,2023-03-05,Economy,244.79,7E,Emirates,22.2,2023-04-30T05:31:08.830104,Credit Card,Website,NaN,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c76c3b,P00400,FL01253,2023-06-23,Premium Economy,224.98,24B,British Airways,15.3,2023-08-05T19:53:12.978128,PayPal,Mobile App,Gold,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c76c3c,P00400,FL00861,2023-03-14,Premium Economy,262.56,41B,Singapore Airlines,17.7,2023-03-30T15:03:06.152709,Bank Transfer,Travel Agency,Silver,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c76c3d,P00400,FL01113,2023-04-17,Premium Economy,378.63,25D,Air France,20.7,2023-05-20T13:14:01.027982,Credit Card,Mobile App,NaN,HND,Japan,Asia,No Preference
685abfd60f1531c3d1c76c3e,P00400,FL01917,2023-07-15,Premium Economy,218.64,7A,Emirates,14.4,2023-08-09T14:36:27.894985,Credit Card,Website,NaN,HND,Japan,Asia,No Preference
685abfd60f1531c3d1c76c3f,P00401,FL01546,2022-12-14,Premium Economy,382.98,20B,British Airways,16.5,2023-01-01T04:18:33.722691,PayPal,Travel Agency,Platinum,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c76c40,P00401,FL01566,2023-07-06,Business,506.31,42E,Singapore Airlines,8.7,2023-08-17T18:30:02.761418,Bank Transfer,Mobile App,Gold,CPT,South Africa,Africa,Halal
685abfd60f1531c3d1c76c41,P00402,FL00568,2023-12-21,Economy,173.61,58D,Air France,11.3,2023-12-29T04:25:04.906002,Bank Transfer,Travel Agency,NaN,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c76c42,P00402,FL01333,2023-08-10,Economy,211.71,10A,Lufthansa,21.7,2023-09-04T21:05:47.294947,Bank Transfer,Website,Gold,DEL,India,Asia,Lactose-Free
685abfd60f1531c3d1c76c43,P00402,FL01701,2023-01-24,Premium Economy,429.63,9F,Singapore Airlines,21.2,2023-03-19T12:07:52.465199,Credit Card,Mobile App,Silver,HND,Japan,Asia,Lactose-Free
685abfd60f1531c3d1c76c44,P00402,FL00313,2023-09-24,Premium Economy,363.34,44A,Qatar Airways,15.7,2023-11-07T13:42:24.709335,Google Pay,Call Center,NaN,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c76c45,P00403,FL01845,2023-01-28,Economy,197.26,2E,United Airlines,23.1,2023-03-02T19:15:19.160755,Apple Pay,Mobile App,NaN,BOM,India,Asia,Halal
685abfd60f1531c3d1c76c46,P00403,FL01914,2023-04-11,Economy,239.46,51C,Emirates,26,2023-05-31T05:52:12.362441,Apple Pay,Travel Agency,Gold,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c76c47,P00404,FL01709,2023-11-09,Economy,188.72,49E,Lufthansa,16,2023-11-15T04:47:50.018150,Bank Transfer,Website,Platinum,AMS,Netherlands,Europe,No Preference
685abfd60f1531c3d1c76c48,P00404,FL01503,2023-04-11,Economy,181.03,12A,Lufthansa,4.8,2023-06-10T02:09:08.738405,Bank Transfer,Call Center,NaN,BKK,Thailand,Asia,No Preference
685abfd60f1531c3d1c76c49,P00404,FL00536,2023-12-07,First,1005.58,19C,Emirates,17,2023-12-29T12:40:07.891910,PayPal,Website,Gold,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c76c4a,P00404,FL01119,2023-10-04,Business,509,14E,Singapore Airlines,14.2,2023-10-20T00:44:44.725040,PayPal,Call Center,Silver,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c76c4b,P00405,FL01680,2022-12-30,Economy,154.81,18C,Lufthansa,3,2023-02-02T12:52:22.679596,Bank Transfer,Travel Agency,NaN,JFK,United States,North America,Vegetarian
685abfd60f1531c3d1c76c4c,P00406,FL01971,2023-05-06,Business,898.36,29B,United Airlines,3.6,2023-05-20T03:25:32.996501,Credit Card,Website,Platinum,DEL,India,Asia,Vegan
685abfd60f1531c3d1c76c4d,P00406,FL01573,2023-12-03,Premium Economy,219.9,52C,Qatar Airways,32,2023-12-12T02:32:06.121442,Apple Pay,Mobile App,NaN,FRA,Germany,Europe,Vegan
685abfd60f1531c3d1c76c4e,P00406,FL00503,2023-12-04,Economy,220.54,21F,KLM,26.9,2023-12-16T18:20:26.984590,Apple Pay,Travel Agency,Gold,AMS,Netherlands,Europe,Vegan
685abfd60f1531c3d1c76c4f,P00406,FL01003,2023-11-27,Economy,226.92,4F,British Airways,14.9,2023-12-28T18:28:40.788394,Apple Pay,Travel Agency,Silver,HND,Japan,Asia,Vegan
685abfd60f1531c3d1c76c50,P00407,FL01261,2023-06-29,Premium Economy,286.61,49E,Air France,4.8,2023-07-16T10:29:12.899881,PayPal,Travel Agency,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c76c51,P00407,FL00607,2022-12-17,Economy,162.02,3E,Emirates,9.9,2023-01-25T10:03:14.964591,Google Pay,Website,Silver,LIS,Portugal,Europe,No Preference
685abfd60f1531c3d1c76c52,P00407,FL00564,2023-02-23,Economy,242.99,36C,Emirates,32,2023-03-08T00:23:37.763770,Credit Card,Mobile App,NaN,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c76c53,P00407,FL01529,2023-10-30,Economy,224.19,17A,Lufthansa,14,2023-12-17T18:19:24.544624,Google Pay,Call Center,Silver,LAX,United States,North America,No Preference
685abfd60f1531c3d1c76c54,P00408,FL01189,2023-06-05,Premium Economy,354.22,45A,Air France,24.1,2023-06-15T22:37:53.535301,Google Pay,Mobile App,NaN,PEK,China,Asia,No Preference
685abfd60f1531c3d1c76c55,P00408,FL00224,2023-09-04,Premium Economy,411.91,32D,Qatar Airways,11,2023-09-09T01:54:35.264864,Credit Card,Call Center,NaN,PEK,China,Asia,No Preference
685abfd60f1531c3d1c76c56,P00408,FL01162,2023-11-21,Premium Economy,270.95,48E,KLM,27.1,2023-12-03T05:45:18.424504,Apple Pay,Call Center,Silver,DXB,United Arab Emirates,Middle East,No Preference
685abfd60f1531c3d1c76c57,P00408,FL01920,2023-05-03,Economy,187.74,3F,Singapore Airlines,4,2023-06-21T00:22:31.477610,Apple Pay,Travel Agency,NaN,LAX,United States,North America,No Preference
685abfd60f1531c3d1c76c58,P00409,FL01869,2023-10-04,Economy,218.1,34B,United Airlines,2.1,2023-11-25T16:43:29.184422,PayPal,Mobile App,Silver,LIS,Portugal,Europe,Standard
685abfd60f1531c3d1c76c59,P00409,FL00173,2023-02-10,Business,800.88,16C,Qatar Airways,19.1,2023-03-10T09:11:01.113946,Google Pay,Mobile App,Platinum,LIS,Portugal,Europe,Standard
685abfd60f1531c3d1c76c5a,P00409,FL00145,2023-05-11,Economy,179.27,33A,KLM,19.4,2023-06-03T08:34:01.253413,PayPal,Mobile App,Silver,YUL,Canada,North America,Standard
685abfd60f1531c3d1c76c5b,P00409,FL01450,2023-04-20,Premium Economy,398.78,38B,United Airlines,30,2023-05-29T18:32:25.347506,Google Pay,Website,NaN,JFK,United States,North America,Standard
685abfd60f1531c3d1c76c5c,P00410,FL01250,2023-06-15,Economy,200.35,42A,Qatar Airways,8.1,2023-08-12T11:21:35.434472,Google Pay,Website,NaN,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c76c5d,P00410,FL00417,2023-01-24,Business,593.23,54E,Air France,1.2,2023-02-22T15:53:34.579761,Bank Transfer,Website,NaN,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c76c5e,P00410,FL01521,2023-07-24,Economy,200.44,35E,Singapore Airlines,23.4,2023-08-14T19:53:36.653498,Credit Card,Mobile App,Silver,HND,Japan,Asia,No Preference
685abfd60f1531c3d1c76c5f,P00410,FL01928,2023-06-23,Premium Economy,377.48,39C,Qatar Airways,8.8,2023-07-31T17:16:26.578207,Apple Pay,Call Center,Gold,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c76c60,P00411,FL00854,2023-05-31,Economy,209.26,60D,Singapore Airlines,17.4,2023-06-14T01:33:20.454803,Google Pay,Call Center,Silver,CPT,South Africa,Africa,Halal
685abfd60f1531c3d1c76c61,P00411,FL00641,2023-01-09,Economy,147.46,10F,British Airways,17.1,2023-02-10T13:40:14.805933,Bank Transfer,Mobile App,Gold,FRA,Germany,Europe,Halal
685abfd60f1531c3d1c76c62,P00411,FL00038,2022-12-06,Economy,233.02,5B,Air France,2.5,2023-01-06T00:17:38.534273,PayPal,Travel Agency,Gold,JNB,South Africa,Africa,Halal
685abfd60f1531c3d1c76c63,P00412,FL01741,2023-09-08,Premium Economy,436.81,60D,Qatar Airways,26.4,2023-10-24T09:33:15.206550,Credit Card,Travel Agency,Gold,CPT,South Africa,Africa,Standard
685abfd60f1531c3d1c76c64,P00413,FL00035,2023-03-23,Premium Economy,293.26,30F,British Airways,31.3,2023-04-11T08:19:40.513175,Bank Transfer,Website,Gold,BKK,Thailand,Asia,Kosher
685abfd60f1531c3d1c76c65,P00414,FL00123,2023-07-21,Economy,218.8,8C,Singapore Airlines,21.9,2023-08-24T12:42:55.896436,PayPal,Mobile App,Gold,PEK,China,Asia,Diabetic
685abfd60f1531c3d1c76c66,P00414,FL01453,2023-02-03,Economy,170.62,60B,British Airways,31.8,2023-03-20T20:55:33.358938,Apple Pay,Website,NaN,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76c67,P00414,FL01330,2023-06-06,Economy,164.38,22A,Air France,7.1,2023-07-26T08:24:44.758854,Bank Transfer,Travel Agency,Silver,DEL,India,Asia,Diabetic
685abfd60f1531c3d1c76c68,P00414,FL01328,2023-01-07,Premium Economy,418.06,15C,British Airways,0.1,2023-01-23T05:35:48.968858,PayPal,Mobile App,NaN,JNB,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76c69,P00415,FL01726,2022-12-13,Economy,129.7,57A,Qatar Airways,28.4,2023-02-02T02:57:38.829744,Google Pay,Travel Agency,Silver,AMS,Netherlands,Europe,Lactose-Free
685abfd60f1531c3d1c76c6a,P00415,FL00181,2023-09-26,Economy,180.01,19B,Air France,11.3,2023-11-22T05:32:38.253034,Apple Pay,Mobile App,Platinum,FRA,Germany,Europe,Lactose-Free
685abfd60f1531c3d1c76c6b,P00415,FL01569,2023-03-24,Economy,227.87,9E,British Airways,1,2023-04-01T22:08:42.051680,Apple Pay,Website,Silver,MEX,Mexico,North America,Lactose-Free
685abfd60f1531c3d1c76c6c,P00415,FL00388,2023-05-21,Economy,157.98,34D,Singapore Airlines,31.3,2023-06-27T11:49:24.916872,PayPal,Call Center,Gold,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c76c6d,P00416,FL01206,2022-12-22,Economy,220.15,5A,KLM,0.8,2023-01-19T03:25:48.269199,Google Pay,Call Center,NaN,SFO,United States,North America,Diabetic
685abfd60f1531c3d1c76c6e,P00416,FL01560,2022-12-17,Economy,241.06,17D,KLM,1.8,2023-02-10T14:53:09.698499,Google Pay,Website,Gold,PEK,China,Asia,Diabetic
685abfd60f1531c3d1c76c6f,P00417,FL01715,2023-06-01,Premium Economy,422.63,42E,KLM,25,2023-07-18T23:16:14.890564,Google Pay,Travel Agency,Silver,LIS,Portugal,Europe,Standard
685abfd60f1531c3d1c76c70,P00418,FL00840,2023-01-04,Economy,185.39,40A,British Airways,28.6,2023-02-23T13:24:32.765011,Credit Card,Call Center,NaN,DEL,India,Asia,Vegan
685abfd60f1531c3d1c76c71,P00418,FL01083,2023-04-12,Business,702.17,40C,British Airways,23.9,2023-04-22T05:51:59.724184,Google Pay,Mobile App,Silver,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c76c72,P00418,FL00313,2023-10-21,Economy,165.41,5A,Qatar Airways,4.5,2023-11-07T16:39:32.048595,Apple Pay,Travel Agency,NaN,DXB,United Arab Emirates,Middle East,Vegan
685abfd60f1531c3d1c76c73,P00419,FL00653,2023-09-25,Premium Economy,213.44,38A,Lufthansa,20.2,2023-11-01T01:01:20.663863,Google Pay,Mobile App,NaN,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c76c74,P00420,FL01489,2023-07-22,Economy,217.17,58C,United Airlines,24.3,2023-08-19T21:50:34.480705,Apple Pay,Travel Agency,Platinum,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76c75,P00420,FL00985,2022-12-07,Economy,212.59,39D,Singapore Airlines,16.1,2023-01-13T14:34:18.365086,Google Pay,Call Center,Silver,SFO,United States,North America,Diabetic
685abfd60f1531c3d1c76c76,P00420,FL00582,2023-12-09,Premium Economy,354.84,18C,Singapore Airlines,15.6,2023-12-23T14:41:25.118347,Google Pay,Website,NaN,MAD,Spain,Europe,Diabetic
685abfd60f1531c3d1c76c77,P00420,FL00732,2023-02-09,Economy,127.41,16F,United Airlines,6.9,2023-03-08T03:04:45.458947,Apple Pay,Mobile App,NaN,LAX,United States,North America,Diabetic
685abfd60f1531c3d1c76c78,P00421,FL01894,2023-09-12,First,1668.83,7E,Emirates,20.2,2023-09-19T11:27:41.776048,Google Pay,Call Center,Gold,LAX,United States,North America,Standard
685abfd60f1531c3d1c76c79,P00421,FL00939,2023-08-01,Economy,193.73,34F,Singapore Airlines,3.1,2023-09-24T16:07:04.148745,Credit Card,Travel Agency,NaN,DEL,India,Asia,Standard
685abfd60f1531c3d1c76c7a,P00422,FL00327,2023-05-09,Economy,152.82,13E,KLM,11.1,2023-07-03T19:31:33.787646,Bank Transfer,Mobile App,NaN,YUL,Canada,North America,Vegetarian
685abfd60f1531c3d1c76c7b,P00422,FL00670,2023-06-05,Economy,163.4,26E,British Airways,5.9,2023-07-10T05:09:09.257989,Credit Card,Mobile App,Gold,DEL,India,Asia,Vegetarian
685abfd60f1531c3d1c76c7c,P00423,FL01936,2023-04-06,Economy,107.5,5C,British Airways,25.2,2023-05-23T11:02:47.292161,PayPal,Call Center,NaN,AMS,Netherlands,Europe,Diabetic
685abfd60f1531c3d1c76c7d,P00424,FL01950,2023-02-01,Economy,131.95,42B,Qatar Airways,31.8,2023-02-28T10:31:41.736507,Credit Card,Website,NaN,NRT,Japan,Asia,Kosher
685abfd60f1531c3d1c76c7e,P00424,FL01078,2023-01-29,Economy,178.37,34C,Air France,13.1,2023-03-30T00:53:44.451442,Google Pay,Website,NaN,HND,Japan,Asia,Kosher
685abfd60f1531c3d1c76c7f,P00425,FL01797,2022-12-23,Economy,132.13,48E,United Airlines,14.5,2023-02-01T13:10:09.230295,Google Pay,Website,Silver,FRA,Germany,Europe,Halal
685abfd60f1531c3d1c76c80,P00425,FL02000,2023-10-30,Premium Economy,350.6,14C,Singapore Airlines,1.3,2023-12-05T03:27:59.868919,Bank Transfer,Call Center,NaN,DEL,India,Asia,Halal
685abfd60f1531c3d1c76c81,P00425,FL01479,2023-11-03,Economy,217.65,5F,Singapore Airlines,21.2,2023-11-24T05:27:59.443666,Credit Card,Travel Agency,Gold,DEL,India,Asia,Halal
685abfd60f1531c3d1c76c82,P00426,FL00456,2023-12-24,Economy,120.59,45E,Lufthansa,6.5,2023-12-30T02:36:00.205493,Bank Transfer,Mobile App,Gold,JFK,United States,North America,Diabetic
